"Original Est.","Bootstrap Mean","Bootstrap SD","T Stat.","2.5% CI","97.5% CI","Bootstrap P Val","model_id","label","path"
0.159188873927231,0.167359237774163,0.138195394978002,1.1519115666088,-0.0961503682372812,0.444859840955138,0.218,"micro_direct_980","ISRAEL + BORDER + FELON + AUTHORITARIAN + RACE","AUTHORITARIAN  ->  VOTE"
-0.0905654008033819,-0.0993626290973943,0.107405751816445,-0.843208108241325,-0.305471170951946,0.120152704024768,0.354,"micro_direct_980","ISRAEL + BORDER + FELON + AUTHORITARIAN + RACE","RACE  ->  VOTE"
-0.402860966533962,-0.408779014323677,0.10970831536993,-3.67210967715199,-0.647563014116626,-0.211385007997996,0,"micro_direct_1899","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN + RACE","ISRAEL  ->  VOTE"
0.386498034307991,0.385819578673093,0.127863616944536,3.02273659656947,0.143575006632681,0.643641348922146,0.0012,"micro_direct_1899","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN + RACE","BORDER  ->  VOTE"
-0.127014892708883,-0.166997405322937,0.161561644389737,-0.786169843644843,-0.481476506752037,0.157619827914419,0.2976,"micro_direct_1899","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN + RACE","TAX  ->  VOTE"
-0.267680896350813,-0.246971069109988,0.165332090045121,-1.6190498546154,-0.563918233893928,0.0829587916208069,0.1384,"micro_direct_1899","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN + RACE","FELON  ->  VOTE"
0.216109051212974,0.242857255965397,0.165987009291361,1.30196364242959,-0.057319744125408,0.598686639292647,0.118,"micro_direct_1899","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN + RACE","AUTHORITARIAN  ->  VOTE"
-0.12198725519011,-0.143474565023952,0.129821755567874,-0.939651868490814,-0.399659966268812,0.104812574737134,0.276,"micro_direct_1899","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN + RACE","RACE  ->  VOTE"
-0.408679411604801,-0.414244621535918,0.10876920317583,-3.75730813201006,-0.64187954730636,-0.213449804196879,0,"micro_direct_967","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN","ISRAEL  ->  VOTE"
0.368721042446251,0.362952348757913,0.111143798232281,3.31751342234731,0.140834486388583,0.571671814639117,4e-04,"micro_direct_967","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN","BORDER  ->  VOTE"
-0.092190805153071,-0.11879872724817,0.144929477153786,-0.636108036567651,-0.407372651169772,0.168898866780989,0.4048,"micro_direct_967","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN","TAX  ->  VOTE"
-0.2544615163908,-0.245653415888238,0.15771156631485,-1.61346134805866,-0.544896853538706,0.0706289574493307,0.1244,"micro_direct_967","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN","FELON  ->  VOTE"
0.234103053195365,0.256461650078234,0.163067099914381,1.43562406713728,-0.0452455240372959,0.608099408426498,0.094,"micro_direct_967","ISRAEL + BORDER + TAX + FELON + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
-0.427372974108518,-0.435515274403594,0.116482986418781,-3.66897336038434,-0.677712192398882,-0.216394241789193,0.0028,"micro_direct_1879","ISRAEL + BORDER + HEALTHCARE + TAX + PROJECT2025 + AUTHORITARIAN","ISRAEL  ->  VOTE"
0.311290879661649,0.294403878276791,0.126328510493886,2.46413797205909,0.0351244557146663,0.530583204015485,0.0256,"micro_direct_1879","ISRAEL + BORDER + HEALTHCARE + TAX + PROJECT2025 + AUTHORITARIAN","BORDER  ->  VOTE"
0.26313495988731,0.265420963655141,0.141443521779538,1.86035356428305,-0.0718164313692569,0.501384795284975,0.1104,"micro_direct_1879","ISRAEL + BORDER + HEALTHCARE + TAX + PROJECT2025 + AUTHORITARIAN","HEALTHCARE  ->  VOTE"
-0.160943745460473,-0.187682661871689,0.152544357930694,-1.05506193505757,-0.471439715915603,0.12501479800088,0.2208,"micro_direct_1879","ISRAEL + BORDER + HEALTHCARE + TAX + PROJECT2025 + AUTHORITARIAN","TAX  ->  VOTE"
0.068933408233061,0.0726170796159303,0.151544285492633,0.454873029418269,-0.219828567350527,0.365644016237539,0.6332,"micro_direct_1879","ISRAEL + BORDER + HEALTHCARE + TAX + PROJECT2025 + AUTHORITARIAN","PROJECT2025  ->  VOTE"
